t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
111	0.556666	0.561174	0.278502	0.560115	0.558957	0.671331	0.677098	0.296678	0.677574	0.673238	0.477117	1.01812	0.47665	0.270416	0.558835	0.310995	0.673741	0.331613	0.991965	1.0081	1.00207	0.997932	0.991484	1.00859	1.00644	0.993601	0.496285	2.01497	0.500305	1.99878	0.438162	2.28226	0.441925	2.26282	0.567327	1.76265	0.556506	1.79693	0.492196	2.03171	1.29662	1.57478	1.57929
112	0.523942	0.52424	0.284803	0.524214	0.524154	0.632848	0.632733	0.288909	0.631994	0.633139	0.460899	1.03137	0.451942	0.271462	0.524653	0.302886	0.635731	0.323024	0.999432	1.00057	1.00012	0.999884	1.00018	0.999818	0.998191	1.00181	0.543269	1.84071	0.543577	1.83966	0.456605	2.19008	0.456522	2.19048	0.600657	1.66484	0.577308	1.73218	0.508114	1.96806	1.31617	1.55531	1.55561
113	0.625267	0.627565	0.320013	0.62879	0.628067	0.766918	0.774605	0.306474	0.770675	0.766941	0.525878	1.03083	0.523997	0.309661	0.62625	0.353488	0.767466	0.378992	0.996339	1.00367	1.00115	0.99885	0.990077	1.01002	1.00487	0.995154	0.509928	1.96106	0.511802	1.95388	0.395652	2.52748	0.399617	2.5024	0.590959	1.69216	0.564452	1.77163	0.493823	2.02502	1.35084	1.6561	1.6584
114	0.630656	0.632269	0.325539	0.63071	0.629802	0.772915	0.777226	0.309651	0.77641	0.771942	0.527146	1.05692	0.527725	0.313603	0.630458	0.358646	0.774694	0.383898	0.997449	1.00256	1.00144	0.998559	0.994454	1.00558	1.00579	0.994246	0.514875	1.94222	0.516191	1.93727	0.398406	2.51	0.400628	2.49608	0.594255	1.68278	0.568867	1.75788	0.495547	2.01797	1.38246	1.68758	1.68919
115	0.639859	0.641885	0.331206	0.640646	0.641286	0.784602	0.786179	0.311638	0.786189	0.784698	0.536794	1.05521	0.536598	0.315622	0.641712	0.365104	0.787539	0.390598	0.996844	1.00317	0.999002	1.001	0.997993	1.00201	1.0019	0.998103	0.51599	1.93802	0.517624	1.9319	0.396396	2.52273	0.397193	2.51767	0.588191	1.70013	0.568953	1.75761	0.495973	2.01624	1.38641	1.69507	1.69709
116	0.64023	0.639507	0.337926	0.639472	0.641328	0.787738	0.785664	0.311523	0.784102	0.787834	0.538477	1.05568	0.537363	0.321898	0.641763	0.363638	0.788429	0.39127	1.00113	0.99887	0.997106	1.0029	1.00264	0.997368	0.995264	1.00476	0.528417	1.89245	0.52782	1.89459	0.396509	2.52201	0.395466	2.52866	0.599032	1.66936	0.566624	1.76484	0.496266	2.01505	1.3936	1.69591	1.69518
117	0.655549	0.657626	0.340234	0.658394	0.657578	0.804413	0.804512	0.316803	0.804003	0.801622	0.551562	1.069	0.55175	0.328166	0.655744	0.376483	0.804483	0.403043	0.996842	1.00317	1.00124	0.998761	0.999877	1.00012	1.00297	0.997039	0.517367	1.93286	0.519006	1.92676	0.393783	2.53947	0.393832	2.53916	0.594773	1.68131	0.574131	1.74176	0.500996	1.99602	1.40923	1.72454	1.72662
118	0.661002	0.662582	0.347187	0.661248	0.660694	0.810413	0.813462	0.318083	0.813872	0.811354	0.555184	1.07678	0.554886	0.335222	0.661462	0.382579	0.813914	0.409146	0.997614	1.00239	1.00084	0.999163	0.996251	1.00376	1.0031	0.996906	0.523991	1.90843	0.525244	1.90388	0.391024	2.55739	0.392495	2.5478	0.604128	1.65528	0.578384	1.72896	0.502689	1.9893	1.42397	1.73779	1.73937
119	0.671328	0.670806	0.354803	0.670394	0.670602	0.821005	0.819523	0.319488	0.821171	0.823414	0.565078	1.08605	0.565434	0.341549	0.67481	0.38936	0.825123	0.41687	1.00078	0.999223	0.99969	1.00031	1.00181	0.998195	0.997276	1.00273	0.52892	1.89064	0.528509	1.89211	0.389846	2.56511	0.389143	2.56975	0.604048	1.6555	0.576992	1.73312	0.505222	1.97933	1.44085	1.75738	1.75685
120	0.658374	0.658784	0.358294	0.656317	0.656426	0.80233	0.803306	0.313146	0.802973	0.802867	0.558614	1.09318	0.553962	0.342576	0.657798	0.381789	0.80544	0.409085	0.999378	1.00062	0.999834	1.00017	0.998785	1.00122	1.00013	0.999869	0.543872	1.83867	0.544211	1.83752	0.389821	2.56528	0.390295	2.56216	0.618411	1.61705	0.580404	1.72294	0.507902	1.96888	1.45147	1.75155	1.75196
121	0.689565	0.687853	0.36503	0.688518	0.690352	0.842502	0.839645	0.332765	0.83951	0.843014	0.579914	1.10283	0.580538	0.353203	0.688266	0.401667	0.842806	0.431226	1.00249	0.997517	0.997344	1.00266	1.0034	0.996608	0.995844	1.00417	0.530681	1.88437	0.529363	1.88906	0.396316	2.52324	0.394972	2.53183	0.608407	1.64364	0.583593	1.71352	0.511654	1.95444	1.46786	1.7924	1.79068
122	0.69359	0.695411	0.368816	0.693837	0.693274	0.848237	0.849936	0.333965	0.849616	0.849475	0.58321	1.1142	0.583955	0.356611	0.692739	0.408515	0.850067	0.437795	0.997382	1.00263	1.00081	0.999188	0.998001	1.002	1.00017	0.999834	0.530357	1.88552	0.531749	1.88059	0.392929	2.54499	0.393716	2.5399	0.610682	1.63751	0.58971	1.69575	0.515012	1.9417	1.48301	1.80779	1.80961
123	0.70609	0.705878	0.376765	0.704739	0.706832	0.861392	0.861043	0.34568	0.861158	0.862208	0.593878	1.12324	0.59344	0.362029	0.705197	0.41463	0.861955	0.444038	1.0003	0.999701	0.997039	1.00297	1.00041	0.999595	0.998783	1.00122	0.533753	1.87353	0.533593	1.87409	0.401467	2.49087	0.401304	2.49188	0.610051	1.63921	0.587964	1.70078	0.515153	1.94117	1.5	1.82933	1.82912
124	0.704186	0.701091	0.381904	0.701424	0.70512	0.86992	0.859459	0.364381	0.85847	0.868541	0.596474	1.15388	0.594157	0.365546	0.705802	0.416323	0.868608	0.444886	1.00441	0.995606	0.994758	1.00527	1.01217	0.987975	0.988405	1.01173	0.544728	1.83578	0.542334	1.84388	0.423965	2.35868	0.418867	2.38739	0.615234	1.6254	0.589859	1.69532	0.512183	1.95243	1.53579	1.85807	1.85498
125	0.723414	0.720861	0.389651	0.721338	0.722013	0.880224	0.878477	0.405363	0.878131	0.880966	0.608141	1.15116	0.608013	0.376701	0.722189	0.427715	0.880688	0.45848	1.00354	0.99647	0.999065	1.00094	1.00199	0.998015	0.996782	1.00323	0.540536	1.85002	0.538628	1.85657	0.461439	2.16714	0.460523	2.17145	0.619561	1.61405	0.592248	1.68848	0.520593	1.92089	1.54081	1.87457	1.87202
126	0.727318	0.727629	0.393146	0.727501	0.726758	0.889856	0.890253	0.408714	0.888797	0.890634	0.614045	1.14943	0.613133	0.382566	0.727347	0.435587	0.890781	0.466426	0.999573	1.00043	1.00102	0.998979	0.999554	1.00045	0.997938	1.00207	0.540311	1.85079	0.540541	1.85	0.459098	2.17818	0.459303	2.17721	0.623954	1.60268	0.598871	1.66981	0.523614	1.9098	1.54258	1.87675	1.87706
127	0.742918	0.742598	0.401021	0.741043	0.742586	0.904189	0.905514	0.411613	0.90504	0.904566	0.624259	1.16254	0.623123	0.385907	0.742141	0.442912	0.906374	0.474317	1.00043	0.999569	0.997923	1.00208	0.998537	1.00147	1.00052	0.999477	0.540024	1.85177	0.539791	1.85257	0.454563	2.19992	0.455229	2.1967	0.619311	1.6147	0.596803	1.67559	0.523312	1.91091	1.56356	1.90546	1.90514
128	0.656592	0.655894	0.302467	0.656275	0.655392	0.820035	0.819971	0.401091	0.820003	0.819709	0.534845	1.16691	0.535242	0.303923	0.655994	0.43207	0.824336	0.463661	1.00106	0.998938	1.00135	0.998654	1.00008	0.999922	1.00036	0.999641	0.461152	2.16848	0.460662	2.17079	0.489153	2.04435	0.489115	2.04451	0.567824	1.76111	0.65865	1.51826	0.562466	1.77789	1.46938	1.8235	1.8228
129	1.18819	1.18709	0.518192	1.1913	1.19177	1.47645	1.475	0.683741	1.46817	1.46989	0.994589	1.18114	0.995741	0.534163	1.19212	0.717933	1.47336	0.771318	1.00093	0.999073	0.999605	1.00039	1.00098	0.99902	0.998827	1.00117	0.436523	2.29083	0.436118	2.29296	0.463553	2.15725	0.463098	2.15937	0.536448	1.86411	0.60223	1.6605	0.523511	1.91018	1.69933	2.36933	2.36823
130	1.19693	1.19401	0.521946	1.19651	1.19665	1.48293	1.48312	0.690045	1.48019	1.48297	1.00651	1.18362	1.00558	0.543744	1.20006	0.730138	1.48464	0.784445	1.00245	0.997557	0.999877	1.00012	0.999871	1.00013	0.998123	1.00188	0.437138	2.28761	0.43607	2.29321	0.465265	2.14931	0.465325	2.14904	0.540728	1.84936	0.608417	1.64361	0.528373	1.8926	1.70557	2.38055	2.37763
131	1.21632	1.21446	0.533869	1.21284	1.21597	1.49695	1.49296	0.700656	1.4935	1.49969	1.02184	1.19536	1.02252	0.553699	1.21487	0.741578	1.49766	0.797027	1.00153	0.998471	0.997429	1.00258	1.00267	0.997334	0.995869	1.00415	0.439594	2.27482	0.438922	2.27831	0.469308	2.1308	0.468057	2.13649	0.541504	1.84671	0.610417	1.63822	0.532183	1.87905	1.72923	2.41168	2.40982
132	1.21619	1.20937	0.535312	1.20659	1.21287	1.50719	1.48877	0.720259	1.48951	1.50824	1.02691	1.2106	1.02472	0.571334	1.21804	0.744973	1.50761	0.799485	1.00564	0.994393	0.994824	1.0052	1.01237	0.987779	0.987582	1.01257	0.442636	2.25919	0.440154	2.27193	0.483794	2.06699	0.477882	2.09257	0.557552	1.79356	0.611618	1.63501	0.530301	1.88572	1.74591	2.42679	2.41997
133	1.243	1.24167	0.542925	1.23913	1.24024	1.52053	1.5194	0.732486	1.52661	1.52751	1.04814	1.21426	1.04809	0.560653	1.24352	0.764294	1.52512	0.821158	1.00107	0.998934	0.999105	1.0009	1.00075	0.999255	0.999413	1.00059	0.437254	2.287	0.436788	2.28944	0.482089	2.07431	0.48173	2.07585	0.534927	1.86942	0.614623	1.62701	0.538423	1.85727	1.75719	2.45726	2.45593
134	1.25068	1.25323	0.552192	1.25004	1.25066	1.53285	1.53664	0.742698	1.53676	1.53556	1.05528	1.22846	1.05372	0.563082	1.25047	0.776294	1.53352	0.834592	0.997965	1.00204	0.999504	1.0005	0.99753	1.00248	1.00079	0.999215	0.440616	2.26955	0.441514	2.26493	0.483325	2.069	0.484521	2.06389	0.534376	1.87134	0.6208	1.61082	0.544232	1.83745	1.78065	2.47914	2.48169
135	1.26936	1.26576	0.560525	1.26515	1.27207	1.55281	1.54678	0.750989	1.54734	1.55426	1.07125	1.22865	1.07147	0.567942	1.2699	0.788781	1.55244	0.846611	1.00284	0.997164	0.994556	1.00547	1.00389	0.996122	0.995549	1.00447	0.442837	2.25817	0.441581	2.26459	0.485516	2.05966	0.483633	2.06768	0.530061	1.88657	0.621137	1.60995	0.545344	1.8337	1.78918	2.49801	2.49441
136	1.23889	1.24179	0.552746	1.241	1.23708	1.51105	1.5146	0.750659	1.51606	1.5128	1.06475	1.24089	1.05453	0.594003	1.24138	0.778816	1.51352	0.837997	0.997668	1.00234	1.00317	0.996841	0.997657	1.00235	1.00215	0.997851	0.445122	2.24658	0.446162	2.24134	0.495617	2.01769	0.496781	2.01296	0.563288	1.77529	0.627381	1.59393	0.553673	1.80612	1.79363	2.47978	2.48267
137	1.29576	1.29302	0.58521	1.29289	1.29644	1.57711	1.57369	0.793421	1.57562	1.58066	1.10015	1.25949	1.09895	0.617414	1.29814	0.813814	1.5826	0.874669	1.00212	0.997886	0.997265	1.00274	1.00218	0.997829	0.996811	1.0032	0.452591	2.2095	0.451634	2.21418	0.504179	1.98342	0.503084	1.98774	0.561823	1.77992	0.626906	1.59514	0.552677	1.80938	1.8447	2.55525	2.55251
138	1.30145	1.30561	0.586685	1.30644	1.30422	1.58823	1.59657	0.801722	1.59327	1.58841	1.1059	1.26123	1.10484	0.623421	1.30488	0.826493	1.59034	0.888006	0.996814	1.0032	1.0017	0.9983	0.994779	1.00525	1.00306	0.996947	0.449358	2.2254	0.450794	2.21831	0.502154	1.99142	0.504789	1.98102	0.564263	1.77222	0.633386	1.57882	0.558377	1.79091	1.84791	2.56267	2.56683
139	1.32387	1.32637	0.606365	1.32368	1.32227	1.60378	1.60527	0.812224	1.60891	1.60647	1.12373	1.27184	1.12411	0.627408	1.32294	0.840413	1.6097	0.901968	0.998116	1.00189	1.00107	0.998934	0.999075	1.00093	1.00152	0.99848	0.457161	2.18741	0.458024	2.18329	0.505974	1.97638	0.506443	1.97456	0.55814	1.79167	0.635261	1.57416	0.560334	1.78465	1.8782	2.59571	2.59821
140	1.31943	1.31902	0.618634	1.31698	1.3199	1.60464	1.59848	0.835219	1.59616	1.60318	1.12427	1.28436	1.12354	0.64592	1.3203	0.840758	1.60625	0.904042	1.00031	0.99969	0.997789	1.00222	1.00386	0.996157	0.995621	1.0044	0.469011	2.13215	0.468865	2.13281	0.522509	1.91384	0.520501	1.92122	0.574896	1.73945	0.636795	1.57036	0.562828	1.77674	1.903	2.60379	2.60338
141	1.3503	1.35315	0.626883	1.35292	1.35216	1.63472	1.63888	0.845971	1.63633	1.63365	1.14929	1.28371	1.14881	0.650179	1.35056	0.864525	1.63143	0.92935	0.997891	1.00211	1.00056	0.999437	0.997464	1.00254	1.00164	0.998361	0.463276	2.15854	0.464256	2.15399	0.516189	1.93728	0.517501	1.93236	0.565961	1.76691	0.640122	1.5622	0.569655	1.75545	1.91059	2.63401	2.63686
142	1.35613	1.36297	0.642816	1.36201	1.35703	1.63914	1.64976	0.856618	1.64884	1.63845	1.15454	1.28993	1.15308	0.655814	1.35987	0.877856	1.64409	0.942842	0.994987	1.00504	1.00367	0.996344	0.99356	1.00648	1.00634	0.993696	0.47163	2.12031	0.474006	2.10968	0.519237	1.9259	0.522602	1.9135	0.568748	1.75825	0.645543	1.54908	0.573472	1.74376	1.93275	2.64607	2.6529
143	1.38002	1.38765	0.650157	1.38872	1.3828	1.66404	1.67865	0.870794	1.6716	1.66197	1.17589	1.3037	1.17656	0.657818	1.38387	0.892794	1.66515	0.957133	0.9945	1.00553	1.00428	0.995735	0.991294	1.00878	1.00579	0.99424	0.46853	2.13433	0.471122	2.12259	0.518747	1.92772	0.523302	1.91094	0.559101	1.78859	0.645142	1.55005	0.574804	1.73972	1.95386	2.68372	2.69135
144	1.29463	1.29623	0.637891	1.29557	1.29654	1.55953	1.56092	0.85968	1.55552	1.55856	1.14277	1.30765	1.11646	0.673971	1.29638	0.875235	1.5605	0.940096	0.998761	1.00124	0.999252	1.00075	0.99911	1.00089	0.998047	1.00196	0.492111	2.03206	0.492722	2.02954	0.550753	1.8157	0.551243	1.81408	0.603666	1.65655	0.675136	1.48118	0.602432	1.65994	1.94554	2.60228	2.60388
145	1.51213	1.51999	0.699261	1.5201	1.51712	1.84495	1.85972	0.919872	1.85496	1.84364	1.26965	1.32782	1.26798	0.719443	1.51452	0.997773	1.85129	1.07194	0.994832	1.0052	1.00197	0.998038	0.992054	1.00801	1.00614	0.993895	0.460044	2.17371	0.462434	2.16247	0.494628	2.02172	0.49859	2.00566	0.567393	1.76245	0.658805	1.5179	0.579022	1.72705	2.02708	2.83996	2.84781
146	1.52014	1.52721	0.706278	1.52249	1.5184	1.85368	1.86589	0.938698	1.86588	1.85627	1.27751	1.33872	1.27622	0.73048	1.51884	1.01079	1.85954	1.08667	0.995369	1.00465	1.00269	0.997318	0.993459	1.00658	1.00518	0.994845	0.462463	2.16233	0.464615	2.15232	0.503084	1.98774	0.506396	1.97474	0.572376	1.7471	0.665504	1.50262	0.584376	1.71123	2.045	2.85886	2.86593
147	1.54461	1.54545	0.711824	1.54724	1.54528	1.88253	1.88774	0.95048	1.87933	1.87448	1.29305	1.34502	1.29155	0.733478	1.54569	1.02614	1.8838	1.10258	0.99946	1.00054	1.00127	0.998728	0.997237	1.00277	1.00259	0.997415	0.460593	2.17111	0.460843	2.16994	0.5035	1.9861	0.504896	1.98061	0.567906	1.76085	0.663873	1.50631	0.585293	1.70855	2.05684	2.88964	2.89047
148	1.53978	1.5363	0.717296	1.53285	1.53626	1.87916	1.87253	0.964013	1.86867	1.87766	1.29395	1.36014	1.29354	0.746317	1.54084	1.02813	1.88832	1.10499	1.00226	0.997743	0.997784	1.00222	1.00354	0.996473	0.995208	1.00482	0.466898	2.14179	0.465844	2.14664	0.514819	1.94243	0.513003	1.94931	0.576959	1.73323	0.667254	1.49868	0.585171	1.7089	2.07743	2.89991	2.89644
149	1.57567	1.57795	0.726138	1.57503	1.57232	1.91257	1.91734	0.972755	1.91693	1.91079	1.31939	1.36512	1.31935	0.752586	1.57483	1.05316	1.9194	1.13017	0.998554	1.00145	1.00173	0.998277	0.997512	1.00249	1.00321	0.996798	0.460177	2.17308	0.460844	2.16993	0.507346	1.97104	0.508612	1.96614	0.570423	1.75309	0.668747	1.49533	0.588814	1.69833	2.09126	2.94079	2.94307
150	1.58102	1.58634	0.730173	1.58355	1.5819	1.9286	1.93636	0.986989	1.93914	1.93447	1.32869	1.37658	1.32823	0.760912	1.58416	1.06936	1.93819	1.14542	0.996645	1.00337	1.00104	0.998961	0.995996	1.00402	1.00241	0.997596	0.460287	2.17256	0.461836	2.16527	0.509714	1.96188	0.511763	1.95403	0.572875	1.74558	0.675031	1.48141	0.590976	1.69212	2.10675	2.9576	2.96292
151	1.60605	1.60336	0.745814	1.59944	1.60306	1.94876	1.94284	0.995814	1.94533	1.9532	1.3478	1.38299	1.34789	0.768874	1.60848	1.0808	1.95888	1.16203	1.00168	0.998322	0.997742	1.00226	1.00305	0.996959	0.99597	1.00405	0.465157	2.14981	0.464377	2.15342	0.512556	1.951	0.510998	1.95696	0.570428	1.75307	0.671938	1.48823	0.593212	1.68574	2.1288	2.98904	2.98635
152	1.5647	1.56599	0.742109	1.56398	1.5662	1.89956	1.9041	1.00223	1.90388	1.90164	1.33525	1.39886	1.32256	0.761232	1.56503	1.06547	1.91194	1.14624	0.999177	1.00082	0.99858	1.00142	0.997615	1.00239	1.00118	0.998823	0.473892	2.11019	0.474283	2.10845	0.526354	1.89986	0.527612	1.89533	0.575576	1.73739	0.680796	1.46887	0.59952	1.668	2.14097	2.96356	2.96485
153	1.63949	1.63657	0.794208	1.6336	1.63874	1.9968	1.98875	1.0632	1.98159	1.99162	1.37514	1.38915	1.37462	0.840003	1.6387	1.11181	2.00019	1.19502	1.00179	0.998218	0.996864	1.00315	1.00405	0.995968	0.994963	1.00506	0.485288	2.06063	0.484423	2.06431	0.534608	1.87053	0.532453	1.8781	0.611079	1.63645	0.678472	1.4739	0.597454	1.67377	2.18336	3.02864	3.02572
154	1.64436	1.6474	0.802579	1.65033	1.64772	2.00919	2.01566	1.07899	2.00983	2.00855	1.38812	1.41541	1.38557	0.823661	1.64823	1.12735	2.00244	1.2075	0.998155	1.00185	1.00159	0.998414	0.996792	1.00322	1.00064	0.999362	0.487181	2.05263	0.488081	2.04884	0.535303	1.8681	0.537026	1.86211	0.594457	1.68221	0.683978	1.46203	0.603015	1.65833	2.21799	3.05976	3.0628
155	1.66641	1.66556	0.81072	1.66614	1.66708	2.02863	2.02638	1.09087	2.03082	2.04224	1.40485	1.42307	1.40434	0.858019	1.67812	1.14243	2.04917	1.22649	1.00051	0.999489	0.999438	1.00056	1.00111	0.998893	0.994405	1.00563	0.486757	2.05441	0.486508	2.05546	0.538336	1.85758	0.53774	1.85964	0.610977	1.63672	0.680779	1.46891	0.598532	1.67075	2.23379	3.08948	3.08862
156	1.67061	1.66341	0.816224	1.66075	1.67036	2.05693	2.02977	1.10827	2.03101	2.05981	1.40785	1.42508	1.40469	0.875485	1.66924	1.14053	2.06101	1.22821	1.00433	0.99569	0.994241	1.00579	1.01338	0.986795	0.98602	1.01418	0.490693	2.03793	0.488578	2.04676	0.546008	1.83147	0.538798	1.85598	0.623259	1.60447	0.683266	1.46356	0.595927	1.67806	2.24131	3.0957	3.0885
157	1.71165	1.70984	0.835651	1.70592	1.70913	2.0866	2.07836	1.11637	2.08846	2.09566	1.43704	1.44489	1.43492	0.883699	1.70917	1.17076	2.08136	1.25732	1.00106	0.998942	0.998122	1.00188	1.00396	0.996051	0.996563	1.00345	0.488732	2.04611	0.488214	2.04828	0.537139	1.86171	0.535018	1.8691	0.615853	1.62376	0.684984	1.45989	0.604083	1.6554	2.28054	3.15654	3.15473
158	1.71075	1.71084	0.844122	1.71581	1.71697	2.1005	2.10183	1.12553	2.10273	2.10641	1.44253	1.44687	1.44048	0.880061	1.71674	1.18571	2.10565	1.27308	0.999946	1.00005	0.999329	1.00067	0.999367	1.00063	0.998256	1.00175	0.493395	2.02678	0.493421	2.02667	0.535497	1.86742	0.535837	1.86624	0.610951	1.63679	0.690675	1.44786	0.604604	1.65398	2.291	3.15763	3.15772
159	1.74345	1.74303	0.851923	1.74586	1.7477	2.13385	2.13422	1.14882	2.13372	2.13418	1.4652	1.45942	1.46455	0.922582	1.7486	1.20311	2.13309	1.29319	1.00024	0.999756	0.998949	1.00105	0.999826	1.00017	0.999789	1.00021	0.488761	2.04599	0.488641	2.04649	0.538286	1.85775	0.538379	1.85743	0.629944	1.58744	0.688043	1.4534	0.606252	1.64948	2.31134	3.20287	3.20244
160	1.5331	1.53404	0.835197	1.53534	1.53704	1.92131	1.92072	1.14653	1.92498	1.92417	1.25761	1.45181	1.25932	0.895814	1.53706	1.18234	1.92717	1.26964	0.999389	1.00061	0.998897	1.0011	1.0003	0.999695	1.00042	0.999581	0.544443	1.83674	0.544776	1.83562	0.596927	1.67525	0.596745	1.67576	0.711347	1.40578	0.769224	1.30001	0.658808	1.51789	2.28701	2.98492	2.98585
161	2.58686	2.58577	0.916976	2.5836	2.58632	3.19999	3.19692	1.22118	3.19987	3.19852	2.16208	1.4699	2.16395	0.97423	2.59119	1.33313	3.20449	1.43438	1.00042	0.999578	0.998948	1.00105	1.00096	0.999041	1.00042	0.999578	0.354624	2.81988	0.354475	2.82107	0.381987	2.61789	0.381621	2.6204	0.450209	2.22119	0.514486	1.94369	0.447616	2.23406	2.38688	4.05676	4.05567
162	2.59778	2.59699	0.922224	2.59651	2.59807	3.21319	3.21299	1.23422	3.20939	3.21682	2.17853	1.49121	2.17381	0.980614	2.60388	1.34769	3.21961	1.45207	1.0003	0.999698	0.999399	1.0006	1.00006	0.999937	0.997688	1.00232	0.355112	2.81601	0.355005	2.81686	0.384136	2.60325	0.384112	2.60341	0.451104	2.21678	0.517572	1.9321	0.451007	2.21726	2.41343	4.08898	4.0882
163	2.63542	2.63077	0.931347	2.62861	2.63411	3.24468	3.2345	1.24491	3.23867	3.24756	2.20971	1.51372	2.20735	0.98111	2.63828	1.36612	3.2438	1.46973	1.00177	0.998237	0.997914	1.00209	1.00315	0.996861	0.997262	1.00275	0.354021	2.82469	0.353396	2.82968	0.384885	2.59818	0.383677	2.60636	0.444474	2.24985	0.517806	1.93122	0.45309	2.20707	2.44507	4.14914	4.14449
164	2.61784	2.60686	0.940195	2.6069	2.61705	3.25304	3.20889	1.26414	3.21221	3.25688	2.21317	1.50231	2.20743	0.995443	2.63002	1.36419	3.26004	1.46805	1.00421	0.995804	0.996119	1.0039	1.01376	0.986429	0.986285	1.01391	0.360662	2.77268	0.359149	2.78436	0.393949	2.5384	0.388602	2.57333	0.45095	2.21754	0.518698	1.9279	0.450318	2.22065	2.44251	4.12015	4.10917
165	2.67355	2.67009	0.961686	2.67786	2.67901	3.28821	3.28402	1.28099	3.28195	3.28733	2.24807	1.51969	2.24952	1.00855	2.68695	1.39985	3.29865	1.50636	1.00129	0.998707	0.99957	1.00043	1.00128	0.998725	0.998363	1.00164	0.36017	2.77647	0.359705	2.78006	0.390068	2.56366	0.389571	2.56693	0.448341	2.23044	0.520983	1.91945	0.456659	2.18982	2.48138	4.19324	4.18978
166	2.68566	2.69153	0.980013	2.69131	2.68858	3.29412	3.30315	1.29513	3.29519	3.29178	2.26033	1.52794	2.25534	1.04346	2.69196	1.41773	3.30556	1.52323	0.99782	1.00219	1.00102	0.998985	0.997267	1.00274	1.00104	0.998965	0.36411	2.74643	0.364905	2.74044	0.392091	2.55043	0.393165	2.54346	0.462662	2.1614	0.526656	1.89877	0.460808	2.1701	2.50795	4.2136	4.21947
167	2.7289	2.72089	0.994064	2.72455	2.73062	3.34308	3.32774	1.30704	3.31845	3.33478	2.29273	1.53538	2.29296	1.06512	2.7255	1.43254	3.33482	1.54135	1.00294	0.997065	0.997777	1.00223	1.00461	0.995412	0.995101	1.00492	0.365346	2.73713	0.364273	2.74519	0.392771	2.54601	0.390969	2.55775	0.464515	2.15278	0.525605	1.90257	0.462198	2.16357	2.52944	4.26427	4.25626
168	2.65071	2.65788	0.992624	2.65898	2.6531	3.2284	3.2351	1.30693	3.23463	3.22631	2.27615	1.55594	2.24986	1.06582	2.6623	1.41062	3.24532	1.51854	0.997301	1.00271	1.00222	0.997788	0.99793	1.00207	1.00258	0.997428	0.373464	2.67763	0.374475	2.6704	0.403985	2.47534	0.404823	2.47021	0.473727	2.11092	0.529851	1.88732	0.467919	2.13712	2.54857	4.20665	4.21382
169	2.7698	2.76611	1.03634	2.76813	2.77194	3.37892	3.36844	1.37962	3.35673	3.3691	2.33589	1.55124	2.33393	1.12504	2.77218	1.46783	3.38719	1.57929	1.00133	0.998669	0.998627	1.00137	1.00311	0.996896	0.996327	1.00369	0.374657	2.66911	0.374159	2.67266	0.409572	2.44157	0.4083	2.44918	0.482039	2.07452	0.529485	1.88863	0.466252	2.14476	2.58758	4.32103	4.31734
170	2.78124	2.79104	1.04103	2.78521	2.77871	3.38684	3.40382	1.38861	3.39346	3.38236	2.34797	1.55516	2.34736	1.14592	2.78638	1.48433	3.38873	1.59782	0.996486	1.00353	1.00234	0.997666	0.995013	1.00501	1.00328	0.996731	0.372989	2.68105	0.374304	2.67163	0.407958	2.45124	0.410002	2.43901	0.488175	2.04844	0.532709	1.8772	0.47151	2.12084	2.59619	4.3364	4.3462
171	2.81223	2.81766	1.05294	2.82556	2.8213	3.42439	3.43027	1.42081	3.42769	3.41773	2.38028	1.56909	2.37979	1.15882	2.81815	1.5015	3.429	1.61925	0.998073	1.00193	1.00151	0.998493	0.998285	1.00172	1.00291	0.997095	0.373694	2.67599	0.374416	2.67083	0.414197	2.41431	0.414908	2.41017	0.48694	2.05364	0.532798	1.87688	0.472223	2.11764	2.62204	4.38132	4.38675
172	2.8036	2.802	1.05665	2.79789	2.8005	3.41065	3.39491	1.43365	3.40681	3.42194	2.3878	1.57468	2.38557	1.1929	2.80198	1.50285	3.4217	1.62037	1.00057	0.999429	0.999069	1.00093	1.00464	0.995384	0.99558	1.00444	0.377106	2.65177	0.376891	2.65329	0.422294	2.36802	0.420344	2.379	0.500047	1.99981	0.536353	1.86445	0.473558	2.11167	2.63133	4.37828	4.37668
