t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
268	14.8535	14.8522	5.84248	14.8627	14.8645	18.0996	18.0066	7.13495	17.986	18.0828	12.5876	2.97981	12.5704	7.79322	14.8535	7.40607	18.1063	7.51894	1.00009	0.99991	0.999884	1.00012	1.00516	0.994862	0.994648	1.00538	0.393374	2.54211	0.393339	2.54234	0.396241	2.52371	0.394205	2.53675	0.619965	1.613	0.498606	2.00559	0.415267	2.40809	8.82229	17.8334	17.832
269	15.1338	15.1534	5.96881	15.1548	15.1338	18.3138	18.3486	7.17478	18.4199	18.3773	12.7554	3.01485	12.7439	7.99422	15.16	7.5167	18.387	7.63293	0.998707	1.00129	1.00139	0.998616	0.998099	1.0019	1.00232	0.997688	0.393893	2.53876	0.394402	2.53548	0.391025	2.55738	0.39177	2.55252	0.627296	1.59414	0.495824	2.01685	0.415126	2.4089	8.98366	18.1486	18.1682
270	15.107	15.196	6.00077	15.2417	15.1636	18.3132	18.4445	7.23041	18.4322	18.3212	12.7729	2.99949	12.7639	8.00737	15.192	7.59387	18.3706	7.71879	0.994145	1.00589	1.00516	0.99487	0.992882	1.00717	1.00606	0.993979	0.394891	2.53234	0.397217	2.51752	0.392008	2.55097	0.394819	2.53281	0.627344	1.59402	0.499859	2.00056	0.420172	2.37998	9.00027	18.1065	18.1955
271	15.329	15.4105	6.01729	15.4074	15.3449	18.4972	18.652	7.28914	18.6134	18.4898	12.9041	3.05101	12.8797	8.11869	15.3459	7.66409	18.5074	7.77998	0.994711	1.00532	1.00408	0.995939	0.991702	1.00837	1.00668	0.993363	0.390466	2.56104	0.392542	2.5475	0.390797	2.55887	0.394067	2.53764	0.630349	1.58642	0.499423	2.00231	0.42037	2.37885	9.0683	18.3801	18.4616
272	14.3552	14.3555	5.86721	14.3526	14.3456	17.1443	17.1519	7.2764	17.1777	17.1681	12.671	3.02553	12.3079	7.84058	14.3467	7.62902	17.2543	7.74315	0.999978	1.00002	1.00049	0.999507	0.999559	1.00044	1.00056	0.999441	0.408708	2.44673	0.408717	2.44668	0.424233	2.35719	0.424421	2.35615	0.637036	1.56977	0.53176	1.88055	0.448767	2.22833	8.89274	17.3807	17.381
273	16.128	16.2224	6.24148	16.2109	16.1354	19.5787	19.7382	7.58469	19.7017	19.5758	13.4801	3.05552	13.4662	8.5752	16.171	8.00621	19.6929	8.16778	0.994179	1.00586	1.00468	0.99534	0.991919	1.00815	1.00643	0.993611	0.384745	2.59913	0.386997	2.584	0.384264	2.60237	0.387395	2.58135	0.636796	1.57036	0.495096	2.01981	0.414757	2.41105	9.29701	19.1835	19.2779
274	16.1534	16.2401	6.34495	16.2053	16.1237	19.613	19.7521	7.62644	19.7414	19.621	13.5086	3.07215	13.4848	8.62541	16.185	8.05349	19.6292	8.23342	0.99466	1.00537	1.00506	0.994966	0.992954	1.0071	1.00613	0.993905	0.390697	2.55953	0.392794	2.54586	0.386107	2.58996	0.388847	2.57171	0.639641	1.56338	0.497591	2.00968	0.419448	2.38409	9.4171	19.2255	19.3122
275	16.2978	16.3261	6.38246	16.3555	16.3195	19.8373	19.8843	7.68369	19.8551	19.812	13.6253	3.09098	13.6242	8.81936	16.3106	8.12238	19.8399	8.26525	0.998269	1.00173	1.0022	0.997803	0.99764	1.00237	1.00218	0.997828	0.390936	2.55796	0.391614	2.55353	0.38642	2.58786	0.387334	2.58175	0.647331	1.5448	0.497981	2.00811	0.416598	2.4004	9.47343	19.3888	19.4171
276	16.1583	16.1428	6.42564	16.1454	16.1574	19.7443	19.6244	7.73922	19.6412	19.7434	13.6097	3.09807	13.61	8.90446	16.1959	8.10274	19.7651	8.26851	1.00096	0.999039	0.999259	1.00074	1.00611	0.993926	0.994824	1.0052	0.398051	2.51224	0.397669	2.51466	0.394367	2.53571	0.391971	2.55121	0.65426	1.52844	0.500295	1.99882	0.418338	2.39041	9.52372	19.2564	19.2408
277	16.4678	16.4997	6.47084	16.5468	16.512	20.0746	20.1113	7.79823	20.1273	20.0816	13.7948	3.1287	13.7712	9.00256	16.5327	8.23227	20.0774	8.40423	0.998069	1.00193	1.00211	0.997899	0.998177	1.00183	1.00227	0.997731	0.392179	2.54986	0.392938	2.54493	0.387754	2.57896	0.388462	2.57425	0.653722	1.5297	0.497939	2.00828	0.418591	2.38897	9.59953	19.5965	19.6284
278	16.5397	16.6057	6.50122	16.6098	16.5723	20.1702	20.2543	7.85122	20.1264	20.0617	13.7995	3.13136	13.776	9.14408	16.5597	8.27975	20.1672	8.46858	0.996024	1.00399	1.00226	0.997743	0.99585	1.00417	1.00322	0.996786	0.391506	2.55424	0.393068	2.54409	0.387633	2.57976	0.389248	2.56906	0.66377	1.50655	0.499994	2.00002	0.419918	2.38142	9.63258	19.671	19.737
279	16.7294	16.7045	6.53536	16.6723	16.6978	20.2918	20.2217	7.92041	20.2212	20.2742	13.9294	3.14233	13.915	9.30357	16.6858	8.34567	20.3018	8.54906	1.00149	0.998508	0.998474	1.00153	1.00347	0.996544	0.997386	1.00262	0.391234	2.55601	0.390651	2.55983	0.391679	2.55311	0.390326	2.56196	0.668602	1.49566	0.500166	1.99934	0.421099	2.37474	9.67769	19.8718	19.8468
280	16.2287	16.2633	6.4529	16.2397	16.2014	19.6411	19.6702	7.90779	19.6722	19.6361	13.8353	3.15309	13.6419	9.32921	16.2468	8.29697	19.6856	8.47011	0.997873	1.00213	1.00236	0.997642	0.998521	1.00148	1.00184	0.998167	0.396777	2.5203	0.397623	2.51494	0.402019	2.48744	0.402614	2.48377	0.683865	1.46228	0.510683	1.95816	0.430269	2.32413	9.60599	19.3818	19.4164
281	16.879	16.8431	6.77067	16.8284	16.862	20.5399	20.4547	8.20785	20.4954	20.5812	14.1051	3.19548	14.1029	9.70267	16.9144	8.57872	20.5512	8.77174	1.00213	0.997874	0.998007	1.002	1.00417	0.995851	0.995828	1.00419	0.401985	2.48765	0.401131	2.49295	0.40127	2.49208	0.399606	2.50247	0.687994	1.4535	0.507184	1.97167	0.426824	2.34289	9.96615	20.0744	20.0386
282	16.9047	16.9481	6.80753	16.9321	16.8985	20.5736	20.6416	8.27433	20.6105	20.5645	14.1431	3.20545	14.1152	9.86283	16.8935	8.66699	20.5958	8.84542	0.99744	1.00257	1.00199	0.998017	0.996706	1.00331	1.00224	0.997766	0.40167	2.48961	0.402701	2.48323	0.400856	2.49466	0.402181	2.48644	0.69874	1.43115	0.513036	1.94918	0.429477	2.32841	10.013	20.1101	20.1535
283	17.0643	17.0625	6.86334	17.0377	17.0448	20.7674	20.752	8.32674	20.7874	20.8012	14.2574	3.21479	14.2517	9.94843	17.0722	8.72995	20.7941	8.89041	1.00011	0.999893	0.999586	1.00041	1.00074	0.999263	0.999336	1.00066	0.402247	2.48604	0.402204	2.4863	0.401249	2.49222	0.400953	2.49406	0.698054	1.43255	0.511355	1.95559	0.427544	2.33894	10.0781	20.2791	20.2773
284	16.9591	16.8793	6.9274	16.8452	16.916	20.8207	20.5227	8.39188	20.4834	20.7974	14.226	3.20877	14.2124	10.1789	16.9148	8.68697	20.8407	8.85406	1.00473	0.995295	0.995812	1.00421	1.01452	0.98569	0.984903	1.01533	0.410408	2.4366	0.408477	2.44812	0.408907	2.44554	0.403055	2.48105	0.716203	1.39625	0.513572	1.94715	0.424844	2.35381	10.1362	20.1679	20.0881
285	17.2138	17.1931	7.01021	17.2023	17.2342	21.0018	20.944	8.45697	21.0041	21.0701	14.4294	3.22939	14.3993	10.2365	17.2494	8.84375	20.9905	9.02151	1.00121	0.998794	0.998147	1.00186	1.00276	0.997248	0.996867	1.00314	0.407735	2.45257	0.407243	2.45554	0.403789	2.47654	0.402678	2.48337	0.710908	1.40665	0.512698	1.95047	0.42979	2.32672	10.2396	20.4432	20.4225
286	17.3078	17.32	7.04296	17.263	17.2495	21.0684	21.0733	8.51691	21.076	21.0963	14.4455	3.25404	14.4054	10.3352	17.3003	8.93126	21.124	9.10345	0.999297	1.0007	1.00078	0.999217	0.999766	1.00023	0.999038	1.00096	0.406638	2.45919	0.406924	2.45746	0.404157	2.47429	0.404251	2.47371	0.717451	1.39382	0.516249	1.93705	0.430953	2.32044	10.297	20.5618	20.574
287	17.426	17.4189	7.08989	17.4631	17.4666	21.3253	21.3138	8.58615	21.294	21.2994	14.567	3.28014	14.5524	10.2798	17.4948	8.9918	21.3979	9.18	1.00041	0.999588	0.999799	1.0002	1.00054	0.999463	0.999743	1.00026	0.407024	2.45686	0.406856	2.45787	0.402845	2.48235	0.402628	2.48368	0.706402	1.41562	0.513971	1.94564	0.429015	2.33092	10.37	20.7062	20.699
288	15.3965	15.4073	6.91668	15.4067	15.3941	19.2603	19.2742	8.54589	19.2404	19.2416	12.5014	3.30094	12.5285	10.4977	15.4115	8.91087	19.2458	9.08307	0.9993	1.0007	1.00082	0.999182	0.99928	1.00072	0.999937	1.00006	0.448923	2.22755	0.449237	2.226	0.443385	2.25538	0.443704	2.25375	0.837909	1.19345	0.578197	1.72952	0.471951	2.11886	10.2176	18.6974	18.7082
289	22.0415	22.0302	7.35877	22.0671	22.0763	27.111	27.1013	8.90012	27.0014	27.0057	18.3566	3.31464	18.3512	11.1139	22.0364	9.39229	27.0154	9.57963	1.00051	0.99949	0.999585	1.00042	1.00036	0.999643	0.999839	1.00016	0.33403	2.99374	0.33386	2.99527	0.328402	3.04505	0.328284	3.04614	0.605621	1.6512	0.426217	2.34622	0.354599	2.82009	10.6734	25.3561	25.3449
290	22.0164	22.0293	7.45743	22.0319	22.0312	27.031	27.028	8.96174	26.9014	26.9265	18.3886	3.31489	18.3463	11.1778	22.0794	9.45587	27.019	9.63761	0.999415	1.00059	1.00003	0.99997	1.00011	0.999888	0.999066	1.00094	0.338523	2.95401	0.338721	2.95228	0.331572	3.01593	0.331535	3.01627	0.609267	1.64132	0.428266	2.335	0.356698	2.80349	10.7723	25.3313	25.3442
291	22.2929	22.2544	7.46902	22.1916	22.2234	27.1533	27.0784	9.01316	27.0701	27.1519	18.5605	3.32942	18.5473	11.2186	22.2744	9.49575	27.2553	9.73234	1.00173	0.998273	0.998572	1.00143	1.00277	0.99724	0.996985	1.00302	0.335621	2.97955	0.335041	2.98471	0.332854	3.00432	0.331936	3.01263	0.604863	1.65327	0.426307	2.34573	0.35708	2.80049	10.7984	25.6223	25.5838
292	22.0599	21.976	7.49139	21.9837	22.0657	27.238	26.8802	9.08003	26.812	27.1995	18.5697	3.35529	18.514	11.333	22.0416	9.49001	27.221	9.68252	1.00382	0.996199	0.996284	1.00373	1.01331	0.986863	0.985752	1.01445	0.340889	2.9335	0.339593	2.9447	0.337797	2.96036	0.333359	2.99977	0.612133	1.63363	0.430549	2.32261	0.355701	2.81135	10.8467	25.4152	25.3313
293	22.524	22.5105	7.53289	22.468	22.4758	27.4205	27.3825	9.14608	27.3713	27.4009	18.7768	3.35104	18.7524	11.5893	22.4626	9.6509	27.4444	9.85628	1.0006	0.999399	0.999653	1.00035	1.00139	0.998613	0.99892	1.00108	0.334639	2.9883	0.334438	2.99009	0.334012	2.99391	0.333549	2.99806	0.618015	1.61808	0.429642	2.32752	0.359137	2.78445	10.8839	25.8751	25.8615
294	22.4054	22.4572	7.60246	22.4641	22.4177	27.3061	27.3903	9.2036	27.3911	27.3421	18.8181	3.37653	18.7806	11.6224	22.4435	9.72098	27.3516	9.9392	0.997695	1.00231	1.00207	0.997937	0.996927	1.00308	1.00179	0.998212	0.338531	2.95394	0.339313	2.94713	0.336017	2.97604	0.337052	2.9669	0.618855	1.61589	0.433131	2.30877	0.363386	2.7519	10.979	25.782	25.8337
295	22.7189	22.6597	7.69441	22.6821	22.7383	27.6989	27.5665	9.26343	27.4962	27.6176	18.984	3.41534	18.9659	12.0355	22.68	9.78553	27.5641	9.97939	1.00261	0.997395	0.997532	1.00247	1.0048	0.995219	0.995604	1.00442	0.339564	2.94496	0.338679	2.95265	0.336039	2.97584	0.334433	2.99014	0.634588	1.57583	0.431461	2.31771	0.362043	2.7621	11.1098	26.1342	26.0751
296	22.0309	22.105	7.51627	22.0461	21.9773	26.604	26.6545	9.26084	26.5419	26.499	18.8313	3.43166	18.5605	12.0064	21.9736	9.70966	26.6135	9.90907	0.996647	1.00336	1.00313	0.996876	0.998107	1.0019	1.00162	0.998386	0.340026	2.94095	0.34117	2.93109	0.34744	2.87819	0.348099	2.87274	0.646877	1.54589	0.441879	2.26306	0.372333	2.68577	10.9479	25.4625	25.5366
297	22.9233	22.8877	7.88897	22.8651	22.9024	27.7552	27.6485	9.60332	27.6341	27.7412	19.1934	3.42628	19.1804	12.3612	22.8912	10.0638	27.757	10.2572	1.00156	0.998446	0.998373	1.00163	1.00386	0.996155	0.996141	1.00387	0.344682	2.90123	0.344146	2.90574	0.347337	2.87905	0.346001	2.89016	0.644467	1.55167	0.439636	2.27461	0.369536	2.70609	11.3153	26.3496	26.314
298	22.8681	22.9644	7.92211	22.9629	22.8833	27.746	27.8858	9.6689	27.7937	27.6776	19.2218	3.44106	19.2042	9.36739	22.9145	10.0755	27.7848	10.319	0.995808	1.00421	1.00348	0.996533	0.994984	1.00504	1.00419	0.995823	0.344974	2.89877	0.346426	2.88662	0.346732	2.88407	0.34848	2.86961	0.487778	2.05011	0.439699	2.27428	0.37139	2.69259	11.3632	26.3092	26.4055
299	23.0285	23.0622	7.96821	23.1206	23.0782	27.8956	27.9648	9.7423	28.0238	27.9266	19.3956	3.45998	19.3875	9.49231	23.1121	10.2057	27.9154	10.3974	0.99854	1.00146	1.00184	0.998166	0.997527	1.00248	1.00348	0.996534	0.34551	2.89427	0.346015	2.89005	0.348377	2.87045	0.349241	2.86335	0.489609	2.04245	0.441575	2.26462	0.372462	2.68484	11.4282	26.4885	26.5222
300	22.8688	22.85	8.04011	22.8415	22.839	27.7352	27.5553	9.78784	27.625	27.7713	19.3789	3.47183	19.3547	9.69763	22.9331	10.1819	27.7717	10.3462	1.00082	0.999178	1.00011	0.999887	1.00653	0.993514	0.994731	1.0053	0.351864	2.84201	0.351575	2.84434	0.355207	2.81526	0.352903	2.83364	0.501048	1.99582	0.443985	2.25233	0.372545	2.68424	11.5119	26.3407	26.3219
301	23.3313	23.3547	8.10506	23.2974	23.2723	28.0363	28.1066	9.85507	28.2095	28.1734	19.6105	3.48361	19.6018	9.85635	23.3253	10.299	28.0822	10.5065	0.998998	1.001	1.00108	0.998923	0.997501	1.00251	1.00128	0.998721	0.347042	2.88149	0.34739	2.87861	0.350632	2.85199	0.351511	2.84486	0.502827	1.98875	0.441536	2.26482	0.374134	2.67284	11.5887	26.8149	26.8383
302	23.3037	23.4168	8.15061	23.3901	23.2832	28.0496	28.2825	9.93177	28.3088	28.1195	19.6482	3.50938	19.6068	9.83217	23.3043	10.4221	28.1438	10.5879	0.995172	1.00485	1.00459	0.99543	0.991767	1.0083	1.00673	0.993312	0.348067	2.87301	0.349756	2.85914	0.351163	2.84768	0.354079	2.82423	0.501467	1.99415	0.447219	2.23604	0.376208	2.6581	11.66	26.8131	26.9262
303	23.5181	23.6454	8.19701	23.6438	23.5398	28.286	28.5286	10.0043	28.5006	28.2754	19.7801	3.51174	19.7899	9.97226	23.6089	10.4719	28.335	10.6494	0.994617	1.00541	1.00442	0.995603	0.991495	1.00858	1.00796	0.992098	0.346664	2.88464	0.34854	2.86911	0.350675	2.85164	0.353683	2.82739	0.503906	1.9845	0.443555	2.25451	0.375839	2.66072	11.7088	27.0299	27.1572
304	21.994	22.009	8.03482	22.0258	22.0135	26.2396	26.2582	9.99614	26.2665	26.253	19.4713	3.50863	18.9094	9.60343	22.0279	10.4094	26.2522	10.5961	0.999316	1.00068	1.00056	0.999441	0.99929	1.00071	1.00051	0.999488	0.365069	2.73921	0.365319	2.73733	0.380686	2.62684	0.380957	2.62497	0.507865	1.96903	0.472553	2.11616	0.403626	2.47754	11.5434	25.5026	25.5177
305	24.6262	24.7514	8.54671	24.7552	24.6416	29.8047	30.0641	10.3445	30.153	29.9164	20.6239	3.51699	20.5976	10.2622	24.6818	10.8708	29.8859	11.1196	0.994939	1.00509	1.00461	0.995408	0.991372	1.0087	1.00791	0.992154	0.345302	2.89602	0.347058	2.88136	0.344081	2.90629	0.347076	2.88122	0.498225	2.00712	0.44044	2.27046	0.372069	2.68767	12.0637	28.1432	28.2684
306	24.5956	24.7256	8.57402	24.8134	24.7044	30.0219	30.2239	10.4219	30.0829	29.8754	20.6236	3.54451	20.5718	9.54406	24.6394	10.9554	29.9263	11.185	0.994741	1.00529	1.00441	0.995608	0.993318	1.00673	1.00695	0.993103	0.346767	2.88378	0.3486	2.86861	0.344825	2.90002	0.347144	2.88065	0.463939	2.15546	0.444629	2.24907	0.373752	2.67557	12.1185	28.1401	28.2701
307	24.8912	24.9338	8.64532	24.9073	24.8743	30.1311	30.1959	10.4876	30.2888	30.2075	20.8035	3.56911	20.7735	10.5541	24.9248	11.0301	30.2997	11.2693	0.998291	1.00171	1.00132	0.998678	0.997855	1.00215	1.00269	0.997315	0.346731	2.88408	0.347325	2.87915	0.347318	2.87921	0.348064	2.87303	0.508053	1.9683	0.442536	2.25971	0.371929	2.68868	12.2144	28.4603	28.5029
308	24.637	24.6148	8.69798	24.6543	24.6653	30.0775	29.8982	10.5501	29.9124	30.0816	20.7886	3.56225	20.7673	10.6746	24.6847	10.9848	30.06	11.2483	1.0009	0.999101	0.999554	1.00045	1.006	0.994037	0.994373	1.00566	0.353364	2.82995	0.353046	2.83249	0.352867	2.83393	0.350762	2.85093	0.51401	1.94549	0.445003	2.24717	0.374196	2.67239	12.2602	28.1992	28.1771
309	25.1838	25.2199	8.80024	25.242	25.216	30.5773	30.6307	10.6223	30.6785	30.6079	21.0587	3.59181	21.0561	10.4728	25.2195	11.1752	30.5614	11.4287	0.998569	1.00143	1.00103	0.99897	0.998254	1.00175	1.00231	0.997699	0.348941	2.86582	0.349441	2.86172	0.346784	2.88364	0.347391	2.8786	0.497377	2.01055	0.443119	2.25673	0.37396	2.67408	12.392	28.7756	28.8117
310	25.1963	25.2754	8.82355	25.2642	25.1902	30.5921	30.6949	10.7031	30.6467	30.5666	21.0661	3.60604	21.0409	10.4449	25.2108	11.2609	30.6446	11.4977	0.996871	1.00314	1.00293	0.997074	0.996651	1.00336	1.00262	0.997387	0.349096	2.86454	0.350192	2.85558	0.348693	2.86786	0.349864	2.85825	0.496412	2.01446	0.44667	2.23879	0.375196	2.66527	12.4296	28.8024	28.8815
311	25.3972	25.3612	8.89244	25.4316	25.4917	30.9443	30.8447	10.7675	30.7178	30.8052	21.2033	3.61663	21.2023	11.1201	25.4808	11.3399	30.9603	11.5854	1.00142	0.998581	0.997642	1.00236	1.00323	0.996779	0.997163	1.00284	0.350632	2.85199	0.350134	2.85605	0.349087	2.86461	0.347963	2.87387	0.524477	1.90666	0.445036	2.24701	0.374203	2.67234	12.5091	29.0139	28.9778
312	24.6956	24.7472	8.68637	24.7075	24.6643	29.8275	29.902	10.7633	29.862	29.8195	21.0663	3.62146	20.7619	11.0741	24.6875	11.2347	29.788	11.4874	0.997914	1.00209	1.00175	0.998252	0.99751	1.0025	1.00143	0.998575	0.351004	2.84897	0.351737	2.84303	0.359953	2.77814	0.360851	2.77123	0.533387	1.87481	0.455076	2.19743	0.38564	2.59309	12.3078	28.3171	28.3687
313	25.6513	25.5866	9.09621	25.6389	25.6836	31.1749	31.0582	11.1406	31.0655	31.1924	21.4514	3.63081	21.3988	11.1394	25.7573	11.634	31.2366	11.8704	1.00253	0.997475	0.998256	1.00175	1.00376	0.996255	0.995929	1.00409	0.355507	2.81288	0.35461	2.82	0.3587	2.78785	0.357357	2.79832	0.520564	1.921	0.451679	2.21396	0.380015	2.63148	12.727	29.2821	29.2174
314	25.6768	25.7591	9.18982	25.7292	25.6642	31.1835	31.2779	11.2359	31.2482	31.1867	21.4966	3.64512	21.4489	11.2654	25.7033	11.7226	31.2749	11.929	0.996805	1.00321	1.00253	0.997473	0.996982	1.00303	1.00197	0.99803	0.35676	2.803	0.357904	2.79405	0.359229	2.78374	0.360317	2.77534	0.525219	1.90397	0.456075	2.19262	0.381424	2.62175	12.8349	29.3219	29.4042
315	25.8658	25.8578	9.23729	25.9718	25.9838	31.5962	31.5644	11.296	31.5631	31.6018	21.6987	3.67449	21.6866	11.411	25.9872	11.7722	31.4762	11.994	1.00031	0.999688	0.999539	1.00046	1.00101	0.998993	0.998775	1.00123	0.357235	2.79928	0.357123	2.80015	0.357871	2.79431	0.35751	2.79712	0.526177	1.9005	0.452998	2.20751	0.381051	2.62432	12.9118	29.5403	29.5323
316	25.6934	25.5813	9.29353	25.6192	25.733	31.6132	31.1755	11.3816	31.1818	31.6305	21.6633	3.69399	21.627	11.2522	25.7011	11.75	31.627	11.9559	1.00438	0.995638	0.995577	1.00444	1.01404	0.986153	0.985813	1.01439	0.363293	2.7526	0.361709	2.76466	0.365082	2.73911	0.360026	2.77757	0.520283	1.92203	0.457179	2.18733	0.378029	2.6453	12.9875	29.3874	29.2753
317	26.2028	26.1514	9.3278	26.1974	26.2426	31.9065	31.8092	11.4398	31.7156	31.8099	21.8549	3.71501	21.867	11.4665	26.2043	11.9559	31.8665	12.1756	1.00197	0.998039	0.998277	1.00173	1.00306	0.99695	0.997035	1.00297	0.356685	2.80359	0.355986	2.8091	0.359639	2.78057	0.358542	2.78907	0.524375	1.90703	0.456258	2.19174	0.382081	2.61725	13.0428	29.9178	29.8664
318	26.2277	26.2475	9.43757	26.2557	26.2445	31.9763	31.972	11.5328	31.9451	31.9631	21.9272	3.7227	21.8726	11.908	26.2646	12.0044	31.8907	12.2498	0.999243	1.00076	1.00043	0.999574	1.00014	0.999864	0.999438	1.00056	0.35956	2.78118	0.359833	2.77907	0.360715	2.77227	0.360666	2.77265	0.544427	1.83679	0.457057	2.18791	0.38412	2.60335	13.1603	29.9504	29.9703
319	26.5013	26.483	9.54609	26.4793	26.4949	32.231	32.2054	11.6024	32.3119	32.3254	22.1234	3.74116	22.1115	12.025	26.5458	12.1198	32.3665	12.3237	1.00069	0.999313	0.99941	1.00059	1.00079	0.999207	0.999582	1.00042	0.36046	2.77423	0.360213	2.77614	0.360261	2.77576	0.359976	2.77796	0.543835	1.83879	0.45656	2.19029	0.380755	2.62636	13.2872	30.2424	30.2242
320	23.3311	23.3482	9.27028	23.2778	23.2547	29.0487	29.0529	11.5845	29.072	29.0616	18.9303	3.74176	18.97	11.968	23.2445	12.0048	29.0805	12.2052	0.999264	1.00074	1.00099	0.999009	0.999854	1.00015	1.00036	0.999643	0.397044	2.51861	0.397336	2.51676	0.398739	2.50791	0.398797	2.50754	0.630891	1.58506	0.516458	1.93627	0.419704	2.38263	13.012	27.0728	27.09
321	32.6116	32.5842	11.9625	32.649	32.6611	40.0434	40.03	11.9988	40.0477	40.0708	27.2398	3.8064	27.2511	13.9742	32.6968	12.5487	40.0256	12.8438	1.00084	0.999158	0.99963	1.00037	1.00033	0.999665	0.999422	1.00058	0.367127	2.72385	0.366818	2.72615	0.299746	3.33616	0.299645	3.33728	0.512796	1.95009	0.38379	2.60559	0.32089	3.11633	15.7689	36.418	36.3906
322	32.648	32.6536	12.0459	32.6313	32.6244	39.9601	39.9508	12.0973	39.968	40.0126	27.2992	3.8326	27.2537	14.1146	32.6225	12.639	39.9315	12.9642	0.999828	1.00017	1.00021	0.99979	1.00023	0.999768	0.998885	1.00112	0.368899	2.71077	0.368963	2.7103	0.302805	3.30246	0.302734	3.30322	0.517897	1.93088	0.387433	2.58109	0.324662	3.08013	15.8785	36.4806	36.4862
323	32.9612	32.8959	12.1497	32.9646	33.0286	40.3643	40.2269	12.18	40.075	40.1971	27.4915	3.86875	27.4977	14.1989	32.9399	12.7219	40.131	12.9888	1.00199	0.998019	0.998062	1.00194	1.00342	0.996596	0.996964	1.00305	0.369337	2.70755	0.368605	2.71293	0.302783	3.30269	0.301753	3.31397	0.516367	1.93661	0.386216	2.58922	0.323661	3.08965	16.0184	36.8299	36.7646
324	32.6061	32.4741	12.1664	32.4447	32.592	40.2345	39.6173	12.2725	39.7423	40.3299	27.5205	3.86964	27.4506	13.6849	32.6418	12.6965	40.2527	12.962	1.00406	0.995952	0.995482	1.00454	1.01558	0.984659	0.985431	1.01478	0.37465	2.66916	0.373134	2.68001	0.309776	3.22813	0.305024	3.27843	0.498528	2.00591	0.388963	2.57094	0.322017	3.10543	16.0361	36.4757	36.3437
325	33.2266	33.1951	12.2403	33.2346	33.2598	40.5075	40.46	12.3245	40.4032	40.4375	27.7473	3.90863	27.7164	13.7589	33.271	12.8978	40.5052	13.1461	1.00095	0.999051	0.999243	1.00076	1.00117	0.998828	0.999152	1.00085	0.368739	2.71194	0.368389	2.71452	0.30461	3.28288	0.304253	3.28674	0.496417	2.01443	0.387657	2.5796	0.324553	3.08116	16.1489	37.1352	37.1037
326	33.2017	33.2639	12.3241	33.3425	33.2794	40.5098	40.6088	12.4328	40.5518	40.4634	27.8663	3.92345	27.8871	14.3189	33.2732	12.9639	40.2808	13.2574	0.99813	1.00187	1.0019	0.998108	0.997563	1.00244	1.00218	0.99782	0.370495	2.69909	0.371189	2.69404	0.30616	3.26627	0.306908	3.25831	0.513458	1.94758	0.389621	2.56659	0.329126	3.03835	16.2476	37.1252	37.1874
327	33.5507	33.4726	12.46	33.4368	33.5198	40.7392	40.5509	12.5033	40.6055	40.7996	28.0549	3.93001	28.0405	14.4218	33.5395	13.0562	40.7795	13.3416	1.00233	0.997671	0.997523	1.00248	1.00464	0.995378	0.995243	1.00478	0.372245	2.68641	0.371378	2.69268	0.308336	3.24321	0.306911	3.25827	0.514321	1.94431	0.389278	2.56886	0.327165	3.05656	16.39	37.4807	37.4026
328	32.5394	32.6205	12.2365	32.5218	32.4291	39.1585	39.2232	12.4696	39.2845	39.2186	27.8508	3.93591	27.4688	14.5176	32.459	12.9183	39.1619	13.2327	0.997513	1.00249	1.00286	0.997148	0.998352	1.00165	1.00168	0.998324	0.375115	2.66585	0.37605	2.65922	0.317915	3.1455	0.31844	3.14031	0.528511	1.89211	0.397987	2.51264	0.337896	2.95949	16.1724	36.4753	36.5565
329	33.788	33.7429	12.7162	33.8377	33.8933	41.039	40.8658	12.8971	40.6654	40.8039	28.2605	3.98248	28.2778	14.974	33.8114	13.3797	40.9954	13.6231	1.00134	0.998663	0.998358	1.00164	1.00424	0.995781	0.996606	1.00341	0.376857	2.65352	0.376353	2.65708	0.315597	3.16859	0.314266	3.18202	0.52953	1.88847	0.395716	2.52706	0.332308	3.00926	16.6987	37.7705	37.7254
330	33.8143	33.9219	12.7408	33.9775	33.8448	40.9395	41.1599	12.9818	41.0297	40.8842	28.4248	4.00006	28.413	15.1219	33.7677	13.4509	40.9496	13.7661	0.996827	1.00318	1.00392	0.996095	0.994644	1.00538	1.00356	0.996454	0.375592	2.66246	0.376787	2.65402	0.3154	3.17058	0.317098	3.1536	0.532218	1.87893	0.398337	2.51044	0.336171	2.97467	16.7408	37.8143	37.9219
