t_size	time_11_b_p	time_11_b_n	time_11_f	time_12_b_p	time_12_b_n	time_21_b_p	time_21_b_n	time_21_f	time_22_b_p	time_22_b_n	time_13_b_p	time_13_geam	time_15_b_p	time_15_f	time_51_b_n	time_51_f	time_61_b_n	time_61_f	time_11_pbyn	time_11_nbyp	time_12_pbyn	time_12_nbyp	time_21_pbyn	time_21_nbyp	time_22_pbyn	time_22_nbyp	time_11_fbyn	time_11_nbyf	time_11_fbyp	time_11_pbyf	time_21_fbyn	time_21_nbyf	time_21_fbyp	time_21_pbyf	time_15_fbyp	time_15_pbyf	time_51_fbyn	time_51_nbyf	time_61_fbyn	time_61_nbyf	time_13_trans_f	time_13_trans_p	time_13_trans_n
272	162.86	152.248	161.127	160.788	154.27	163.282	152.244	161.027	161.345	154.377	163.795	62.0549	166.125	162.462	152.141	141.627	153.414	141.618	1.0697	0.93484	1.04225	0.959461	1.0725	0.932401	1.04513	0.956817	1.05832	0.944897	0.989356	1.01076	1.05769	0.945457	0.986191	1.014	0.977948	1.02255	0.930897	1.07423	0.923112	1.08329	223.182	224.915	214.303
273	185.811	164.661	185.978	184.163	166.999	185.633	164.947	186.189	183.955	167.116	187.333	77.6971	194.553	191.583	165.593	146.584	166.739	146.449	1.12845	0.886174	1.10278	0.906803	1.12541	0.888567	1.10076	0.90846	1.12946	0.88538	1.0009	0.999104	1.12878	0.885911	1.003	0.997011	0.984735	1.0155	0.885205	1.12968	0.87831	1.13855	263.675	263.508	242.358
274	171.517	156.459	168.34	169.983	158.531	171.854	156.983	168.12	170.251	159.046	176.133	79.5808	176.561	169.317	157.106	141.451	158.789	141.17	1.09624	0.912205	1.07224	0.932629	1.09473	0.913469	1.07045	0.934185	1.07594	0.929423	0.981475	1.01887	1.07094	0.933758	0.978273	1.02221	0.958972	1.04278	0.90035	1.11068	0.889043	1.1248	247.921	251.098	236.04
275	193.43	176.101	196.022	191.753	178.251	193.963	176.611	196.435	192.369	178.65	197.903	83.5835	199.925	198.508	176.589	153.378	178.369	153.304	1.09841	0.910409	1.07574	0.929589	1.09825	0.910539	1.07679	0.928686	1.11312	0.898373	1.0134	0.98678	1.11225	0.89908	1.01275	0.987415	0.992914	1.00714	0.868557	1.15133	0.859479	1.1635	279.605	277.014	259.684
276	170.292	156.242	170.515	168.127	158.209	170.712	156.849	170.584	168.894	158.979	172.247	86.6916	171.805	170.049	157.104	146.494	158.906	146.472	1.08992	0.917495	1.06269	0.941006	1.08839	0.918789	1.06237	0.941296	1.09135	0.916295	1.00131	0.998693	1.08757	0.919481	0.999247	1.00075	0.98978	1.01033	0.93246	1.07243	0.921749	1.08489	257.207	256.984	242.934
277	196.931	178.696	200.655	195.006	181.102	197.719	179.085	200.588	195.708	181.61	201.804	88.103	203.327	202.947	179.8	157.728	181.351	157.453	1.10205	0.907402	1.07677	0.928699	1.10405	0.905754	1.07763	0.927966	1.12289	0.89056	1.01891	0.98144	1.12007	0.8928	1.01451	0.985697	0.998131	1.00187	0.87724	1.13994	0.868224	1.15178	288.758	285.034	266.799
278	185.564	168.25	181.821	183.86	170.71	185.766	168.789	181.67	184.453	171.206	189.711	88.6331	191.342	182.462	169.118	149.212	170.98	149.171	1.10291	0.906691	1.07703	0.928481	1.10058	0.908609	1.07737	0.928184	1.08066	0.925358	0.979827	1.02059	1.07632	0.929093	0.977953	1.02254	0.953594	1.04866	0.882295	1.13341	0.872446	1.1462	270.454	274.198	256.883
279	208.128	196.276	212.53	207.512	196.939	209.353	197.052	212.871	208.451	197.677	212.38	88.5296	215.573	216.509	195.965	165.295	197.77	165.255	1.06038	0.943056	1.05369	0.949047	1.06243	0.94124	1.0545	0.948317	1.08281	0.923522	1.02115	0.979287	1.08028	0.925688	1.0168	0.983477	1.00434	0.995677	0.843489	1.18555	0.835593	1.19675	301.06	296.658	284.806
280	183.092	166.985	181.928	181.111	169.121	184.457	167.704	181.477	182.264	169.952	188.361	87.7924	186.585	182.348	167.768	156.206	170.304	156.42	1.09646	0.912029	1.07089	0.933799	1.0999	0.909178	1.07245	0.932446	1.08949	0.917861	0.993646	1.00639	1.08212	0.924108	0.983843	1.01642	0.977293	1.02323	0.931083	1.07402	0.918477	1.08876	269.721	270.884	254.777
281	207.201	183.163	209.953	205.08	185.895	207.866	183.94	210.555	205.932	186.846	211.512	89.5982	214.481	214.182	183.97	164.351	186.354	164.347	1.13124	0.883988	1.1032	0.906452	1.13007	0.884898	1.10215	0.907319	1.14626	0.872401	1.01328	0.986892	1.1447	0.873594	1.01294	0.987226	0.998607	1.0014	0.893355	1.11938	0.881909	1.1339	299.551	296.799	272.762
282	195.682	174.255	194.246	193.47	176.753	196.177	175.374	194.493	193.977	177.666	199.52	91.9562	200.677	194.441	175.305	160.412	177.786	160.5	1.12297	0.890499	1.09458	0.913594	1.11862	0.893955	1.0918	0.915916	1.11473	0.89708	0.992663	1.00739	1.10902	0.901694	0.991418	1.00866	0.968922	1.03207	0.915047	1.09284	0.902773	1.1077	286.202	287.638	266.211
283	218.24	197.076	218.427	216.116	199.63	218.295	197.519	219.681	217.246	200.682	223.828	93.7008	226.168	221.854	198.147	174.632	200.884	174.416	1.10739	0.903025	1.08258	0.923715	1.10518	0.904826	1.08254	0.923754	1.10834	0.90225	1.00086	0.999141	1.1122	0.899119	1.00635	0.993692	0.980929	1.01944	0.881327	1.13465	0.868242	1.15175	312.128	311.94	290.777
284	197.403	175.226	196.837	195.639	177.819	198.608	176.294	196.432	195.993	178.565	199.676	94.6816	198.987	195.621	175.743	166.924	178.588	166.941	1.12656	0.887658	1.10021	0.908915	1.12657	0.887647	1.0976	0.911077	1.12333	0.89021	0.997133	1.00288	1.11423	0.897478	0.989046	1.01108	0.983082	1.01721	0.949814	1.05284	0.934782	1.06977	291.518	292.084	269.908
285	221.268	199.329	225.338	218.695	202.172	222.056	199.958	224.816	219.695	202.767	226.389	94.57	225.258	225.079	200.146	177.74	202.278	174.304	1.11006	0.900849	1.08173	0.924445	1.11052	0.900483	1.08349	0.922944	1.13048	0.884578	1.01839	0.981938	1.12432	0.88943	1.01243	0.987725	0.999208	1.00079	0.888051	1.12606	0.861706	1.16049	319.908	315.838	293.899
286	207.37	188.758	204.55	205.046	191.34	207.975	189.776	204.589	205.905	192.018	212.215	95.8489	214.635	206.435	189.893	168.076	192.182	168.056	1.09861	0.910245	1.07164	0.933152	1.0959	0.912495	1.07232	0.932554	1.08366	0.922797	0.986397	1.01379	1.07805	0.927597	0.983719	1.01655	0.961796	1.03972	0.885109	1.1298	0.874465	1.14356	300.399	303.219	284.607
287	231.014	208.294	232.926	229.134	211.125	231.8	209.058	232.582	229.809	212.067	237.407	100.669	238	235.479	209.423	178.434	211.639	178.487	1.10908	0.901652	1.0853	0.921403	1.10879	0.901887	1.08366	0.922796	1.11825	0.894253	1.00827	0.991794	1.11253	0.898856	1.00337	0.996639	0.989408	1.0107	0.852028	1.17367	0.843355	1.18574	333.595	331.684	308.964
288	198.51	202.591	197.883	195.88	206.47	199.299	202.7	197.857	196.467	206.516	200.217	84.0857	206.042	202.849	203.91	186.133	205.742	186.075	0.979856	1.02056	0.948708	1.05407	0.983226	1.01706	0.951343	1.05115	0.976759	1.02379	0.99684	1.00317	0.976111	1.02447	0.992764	1.00729	0.984502	1.01574	0.912821	1.0955	0.904407	1.1057	281.969	282.596	286.677
289	221.484	198.367	225.399	218.124	201.99	221.947	198.385	225.73	218.873	202.155	228.74	107.195	231.453	231.582	200.09	181.461	201.375	181.406	1.11654	0.895625	1.07987	0.926033	1.11877	0.893839	1.0827	0.923619	1.13627	0.880069	1.01768	0.982631	1.13784	0.878858	1.01705	0.98324	1.00056	0.999445	0.906895	1.10266	0.90084	1.11008	332.594	328.679	305.561
290	210.562	188.138	207.211	207.304	192.212	210.993	188.747	206.901	207.89	192.483	216.064	107.362	216.398	207.568	189.55	176.146	191.803	176.199	1.11919	0.893504	1.07852	0.927198	1.11786	0.894565	1.08004	0.925889	1.10138	0.90795	0.98409	1.01617	1.09618	0.912256	0.980608	1.01978	0.959195	1.04254	0.929284	1.0761	0.918649	1.08856	314.573	317.923	295.499
291	234.498	212.451	239.544	232.28	215.776	234.883	212.361	239.582	232.83	215.836	239.884	114.735	241.635	241.939	212.77	188.703	214.989	188.557	1.10377	0.905982	1.07649	0.928944	1.10606	0.904112	1.07873	0.927015	1.12753	0.886897	1.02152	0.978934	1.12818	0.886381	1.02	0.980388	1.00126	0.998742	0.886885	1.12754	0.877055	1.14018	354.279	349.233	327.186
292	207.261	188.462	207.763	204.354	191.67	207.951	189.066	207.677	205.015	192.336	209.61	119.141	208.845	206.781	189.655	182.186	191.65	182.282	1.09975	0.909296	1.06618	0.937929	1.09988	0.909188	1.06592	0.938157	1.10241	0.907102	1.00242	0.997587	1.09843	0.910387	0.998683	1.00132	0.990118	1.00998	0.960615	1.041	0.951119	1.05139	326.904	326.403	307.603
293	240.627	214.743	246.246	238.732	218.991	242.268	215.337	247.418	238.882	218.845	247.205	105.213	249.273	249.51	217.279	197.315	218.506	196.689	1.12053	0.892431	1.09014	0.917313	1.12507	0.888837	1.09156	0.91612	1.1467	0.872066	1.02335	0.97718	1.14898	0.870335	1.02126	0.979184	1.00095	0.99905	0.908118	1.10118	0.900157	1.11092	351.459	345.84	319.956
294	225.725	202.234	222.182	222.056	206.138	226.811	203.508	222.234	223.349	206.74	230.566	111.14	232.532	223.282	204.252	186.001	206.466	185.962	1.11616	0.895929	1.07722	0.928314	1.11451	0.897257	1.08034	0.925638	1.09864	0.910216	0.984303	1.01595	1.09202	0.915737	0.97982	1.0206	0.960224	1.04142	0.910646	1.09812	0.900692	1.11026	333.322	336.865	313.374
295	253.283	239.67	258.882	251.185	241.723	253.412	239.917	258.568	251.98	242.049	258.511	122.964	261.842	263.441	238.904	208.073	241.61	208.035	1.0568	0.946253	1.03915	0.962329	1.05625	0.946746	1.04103	0.960586	1.08016	0.925788	1.02211	0.978373	1.07774	0.927866	1.02035	0.980058	1.00611	0.993928	0.870948	1.14817	0.861038	1.16139	381.846	376.247	362.634
296	223.784	201.648	223.086	221.011	204.761	225.073	201.893	223.39	222.221	204.956	231.263	129.413	227.619	223.522	202.199	193.683	205.508	193.33	1.10977	0.901084	1.07936	0.926477	1.11481	0.897011	1.08424	0.922308	1.10631	0.903905	0.996878	1.00313	1.10648	0.903767	0.992525	1.00753	0.982001	1.01833	0.957887	1.04396	0.940739	1.06299	352.499	353.198	331.062
297	253.419	222.887	258.335	250.072	226.629	254.62	223.22	259.149	250.733	227.029	259.353	129.218	262.292	262.86	223.767	205.037	226.362	206.127	1.13698	0.879521	1.10344	0.906254	1.14067	0.876678	1.10441	0.905462	1.15904	0.862786	1.0194	0.980972	1.16096	0.861357	1.01779	0.982524	1.00217	0.997837	0.916296	1.09135	0.910607	1.09817	387.553	382.637	352.105
298	241.917	210.668	238.76	238.522	214.216	242.323	211.186	238.393	238.718	214.949	246.765	127.101	247.83	238.174	212.324	195.632	215.12	195.885	1.14833	0.870828	1.11346	0.898098	1.14744	0.871504	1.11058	0.900431	1.13335	0.882344	0.986949	1.01322	1.12883	0.885875	0.983778	1.01649	0.961038	1.04054	0.921386	1.08532	0.910586	1.09819	365.861	369.018	337.77
299	264.091	236.507	267.212	260.428	240.121	265.26	237.439	266.992	262.017	241.07	269.462	132.423	268.285	267.446	237.662	209.593	239.489	208.715	1.11663	0.895552	1.08457	0.922024	1.11718	0.895115	1.08689	0.920053	1.12983	0.885089	1.01182	0.988317	1.12447	0.889308	1.00653	0.993513	0.996874	1.00314	0.881897	1.13392	0.871502	1.14744	399.636	396.514	368.93
300	239.015	212.982	236.114	235.888	216.129	240.265	214.247	235.955	237.027	217.447	241.248	136.52	240.2	235.668	214.275	204.225	217.29	204.308	1.12223	0.891084	1.09142	0.916234	1.12144	0.891712	1.09004	0.917393	1.10861	0.90203	0.987866	1.01228	1.10132	0.907998	0.982064	1.01826	0.981134	1.01923	0.953098	1.04921	0.940255	1.06354	372.634	375.534	349.502
301	265.682	239.633	270.184	262.635	242.994	266.793	240.362	269.801	263.623	243.768	271.408	135.463	272.465	272.529	240.836	213.495	243.205	213.53	1.1087	0.901954	1.08083	0.925217	1.10996	0.90093	1.08145	0.924686	1.12749	0.886925	1.01694	0.983338	1.12248	0.890885	1.01128	0.98885	1.00023	0.999767	0.886474	1.12806	0.877984	1.13897	405.647	401.145	375.096
302	252.764	228.84	250.221	250.003	232.63	253.769	229.794	250.179	250.911	233.43	259.135	132.685	256.946	249.627	230.185	206.757	233.125	206.796	1.10455	0.90535	1.07468	0.930509	1.10433	0.905523	1.07489	0.930331	1.09343	0.914551	0.98994	1.01016	1.08871	0.918517	0.985853	1.01435	0.971517	1.02932	0.89822	1.11331	0.887058	1.12732	382.906	385.449	361.525
303	281.858	253.516	284.166	278.828	257.1	282.462	253.962	284.201	279.193	257.551	290.04	139.362	292.49	289.427	254.622	220.952	257.13	220.769	1.11179	0.899448	1.08451	0.922074	1.11222	0.8991	1.08403	0.922482	1.1209	0.892141	1.00819	0.991877	1.11907	0.893599	1.00616	0.993882	0.989527	1.01058	0.867768	1.15238	0.858588	1.1647	423.528	421.219	392.878
304	246.657	224.584	242.819	243.408	228.362	246.623	224.451	242.704	243.546	229.476	250.416	125.446	253.236	247.094	226.588	217.043	228.511	216.659	1.09828	0.910513	1.06588	0.938189	1.09878	0.910098	1.06131	0.942228	1.08119	0.924904	0.984441	1.0158	1.08132	0.924792	0.984111	1.01615	0.975748	1.02486	0.957876	1.04398	0.948133	1.0547	368.265	372.102	350.03
305	275.079	244.697	279.266	270.381	248.578	275.039	243.865	276.51	269.456	247.981	282.359	149.31	284.869	284.51	246.068	223.628	247.697	223.359	1.12416	0.889551	1.08771	0.919362	1.12783	0.886658	1.0866	0.920301	1.14127	0.876214	1.01522	0.985007	1.13386	0.881941	1.00535	0.99468	0.998739	1.00126	0.908809	1.10034	0.901742	1.10897	428.576	424.389	394.007
306	255.113	229.589	249.064	251.047	234.097	255.244	230.262	249.248	251.847	234.437	261.827	164.608	262.352	250.841	232.232	215.047	235.661	214.872	1.11117	0.89995	1.0724	0.932483	1.10849	0.902126	1.07427	0.930869	1.08483	0.921806	0.97629	1.02429	1.08245	0.923827	0.976509	1.02406	0.956125	1.04589	0.926001	1.07991	0.911786	1.09675	413.672	419.721	394.197
307	285.087	262.928	291.672	281.531	266.252	285.79	263.147	291.248	282.405	266.404	291.431	163.891	293.126	294.171	264.508	236.724	266.579	236.453	1.08428	0.922274	1.05739	0.945726	1.08605	0.920769	1.06006	0.943342	1.10932	0.901452	1.0231	0.977423	1.10679	0.903514	1.0191	0.98126	1.00356	0.996449	0.89496	1.11737	0.88699	1.12741	455.564	448.978	426.82
308	256.94	231.963	256.228	252.402	236.727	257.431	233.12	256.113	253.374	237.66	259.795	164.894	259.076	255.65	234.604	223.975	237.255	223.866	1.10768	0.902792	1.06621	0.937898	1.10428	0.905566	1.06612	0.937981	1.10461	0.905299	0.99723	1.00278	1.09863	0.910224	0.994883	1.00514	0.986776	1.0134	0.954695	1.04746	0.94357	1.0598	421.122	421.833	396.857
309	292.849	262.928	298.877	288.685	267.079	292.685	263.05	299.412	288.813	267.595	299.903	177.939	302.61	303.326	264.93	239.193	267.174	237.641	1.1138	0.897829	1.0809	0.925159	1.11266	0.898749	1.07929	0.926537	1.13672	0.879721	1.02058	0.979832	1.13823	0.878556	1.02298	0.977532	1.00237	0.997638	0.902856	1.1076	0.889463	1.12427	476.815	470.788	440.867
310	276.578	248.304	271.272	271.808	253.202	277.223	249.557	270.632	272.235	253.653	281.075	185.912	282.56	270.402	251.24	226.298	253.773	226.093	1.11387	0.897772	1.07348	0.931549	1.11086	0.900201	1.07326	0.931743	1.0925	0.915331	0.980817	1.01956	1.08445	0.922125	0.976224	1.02436	0.956973	1.04496	0.900723	1.11022	0.890927	1.12243	457.184	462.49	434.216
311	310.949	274.846	311.183	303.221	279.362	310.966	275.307	310.977	304.266	279.918	312.717	190.492	316.926	317.53	276.835	242.423	279.569	242.1	1.13136	0.883895	1.08541	0.921313	1.12952	0.885328	1.08698	0.919978	1.13221	0.883231	1.00075	0.999248	1.12956	0.885297	1.00003	0.999965	1.00191	0.998098	0.875696	1.14195	0.865975	1.15477	501.675	501.441	465.339
312	267.259	241.694	267.263	262.963	244.7	267.526	242.332	264.927	263.903	246.046	273.929	186.947	269.992	266.366	242.486	234.266	246.215	234.358	1.10578	0.904342	1.07464	0.930548	1.10397	0.905825	1.07257	0.932337	1.10579	0.904332	1.00001	0.999988	1.09324	0.914712	0.990284	1.00981	0.98657	1.01361	0.966101	1.03509	0.951843	1.05059	454.209	454.206	428.641
313	298.412	265.487	304.497	293.654	270.094	299.208	265.886	304.684	294.662	270.433	305.82	192.783	312.987	309.851	266.19	246.755	269.588	246.692	1.12402	0.889667	1.08723	0.919769	1.12532	0.888634	1.08959	0.917773	1.14694	0.871889	1.02039	0.980017	1.14592	0.872662	1.0183	0.982027	0.989979	1.01012	0.926991	1.07876	0.915068	1.09281	497.28	491.195	458.271
314	282.2	250.793	281.046	277.543	255.5	283.08	251.294	281.385	278.373	255.786	287.463	196.602	286.347	282.324	251.328	236.827	254.819	236.66	1.12523	0.888705	1.08627	0.920578	1.12649	0.887712	1.0883	0.918863	1.12063	0.892355	0.99591	1.00411	1.11974	0.893061	0.99401	1.00603	0.98595	1.01425	0.9423	1.06123	0.928739	1.07673	477.648	478.803	447.395
315	315.137	279.741	319.996	315.382	285.81	316.01	280.32	320.338	315.118	285.575	321.39	187.685	324.326	324.725	281.605	258.988	284.048	258.523	1.12653	0.887681	1.10347	0.906236	1.12732	0.887059	1.10345	0.906248	1.1439	0.874203	1.01542	0.984817	1.14276	0.875074	1.0137	0.986489	1.00123	0.998771	0.919683	1.08733	0.91014	1.09873	507.681	502.822	467.426
316	286.708	254.352	284.263	282.508	258.436	287.745	255.189	283.491	283.294	259.793	289.748	200.203	288.705	282.944	255.121	248.24	258.861	248.359	1.12721	0.887146	1.09315	0.914791	1.12758	0.886857	1.09046	0.917041	1.1176	0.894776	0.991473	1.0086	1.11091	0.900166	0.985215	1.01501	0.980046	1.02036	0.973027	1.02772	0.959427	1.04229	484.466	486.911	454.555
317	317.316	290.946	323.8	317.168	294.853	317.85	291.556	323.271	317.382	295.645	324.14	203.535	325.951	326.198	291.616	268.784	295.282	268.42	1.09064	0.916894	1.07568	0.929642	1.09019	0.917273	1.07352	0.931512	1.11292	0.898534	1.02043	0.979975	1.10878	0.901893	1.01705	0.983233	1.00076	0.999241	0.921706	1.08495	0.909029	1.10008	527.335	520.851	494.48
318	304.713	272.486	298.768	299.071	276.117	304.113	272.627	297.874	299.933	277.033	311.701	195.197	312.992	299.053	272.721	249.739	276.148	249.633	1.11827	0.894236	1.08313	0.923248	1.11549	0.896465	1.08266	0.923651	1.09646	0.91203	0.98049	1.0199	1.09261	0.915243	0.979483	1.02095	0.955466	1.04661	0.915729	1.09203	0.903984	1.10621	493.965	499.91	467.682
319	334.435	299.876	337.733	329.786	304.437	335.009	300.243	337.234	330.609	305.153	343.304	207.515	346.208	343.945	300.701	267.544	303.827	267.383	1.11524	0.896665	1.08327	0.923134	1.1158	0.896221	1.08342	0.923002	1.12624	0.88791	1.00986	0.990236	1.1232	0.89031	1.00664	0.993404	0.993465	1.00658	0.889732	1.12393	0.880049	1.1363	545.248	541.95	507.392
320	297.503	302.899	292.592	294.034	307.987	297.901	303.712	293.014	294.486	307.661	300.26	170.431	310.538	299.756	306.618	276.181	306.746	276.147	0.982184	1.01814	0.954699	1.04745	0.980866	1.01951	0.957175	1.04474	0.965971	1.03523	0.983493	1.01678	0.964778	1.03651	0.983598	1.01668	0.96528	1.03597	0.900733	1.11021	0.900249	1.1108	463.023	467.934	473.33
321	327.984	294.616	333.933	322.614	299.868	328.155	294.481	333.19	322.804	299.922	338.802	217.28	340.234	340.577	296.702	273.709	298.519	273.517	1.11326	0.898263	1.07585	0.929494	1.11435	0.897383	1.07629	0.929114	1.13345	0.882259	1.01814	0.982183	1.13145	0.883823	1.01534	0.98489	1.00101	0.998994	0.922506	1.084	0.916247	1.09141	551.213	545.263	511.895
322	308.882	279.488	300.74	303.718	284.643	309.168	280.112	301	304.434	285.091	320.118	232.212	317.254	302.24	281.874	259.275	284.377	260.671	1.10517	0.90484	1.06701	0.937195	1.10373	0.906017	1.06785	0.93646	1.07604	0.929335	0.973642	1.02707	1.07457	0.930603	0.973581	1.02714	0.952675	1.04968	0.919825	1.08716	0.916638	1.09094	532.952	541.094	511.701
323	342.311	310.547	349.715	337.418	316.214	343.209	311.232	349.144	338.36	316.848	351.03	247.038	352.589	355.393	312.814	286.288	315.617	282.428	1.10229	0.907205	1.06705	0.937159	1.10275	0.906828	1.06789	0.936424	1.12613	0.888	1.02163	0.97883	1.12181	0.891414	1.01729	0.983003	1.00795	0.99211	0.915201	1.09266	0.894845	1.11751	596.753	589.349	557.585
324	311.865	283.559	310.628	307.291	288.548	313.354	284.888	310.996	308.615	289.613	316.081	250.318	314.648	311.208	285.955	275.137	288.747	274.718	1.09982	0.909237	1.06496	0.939004	1.09992	0.909156	1.06561	0.938429	1.09546	0.912856	0.996036	1.00398	1.09164	0.91605	0.992475	1.00758	0.989066	1.01105	0.962168	1.03932	0.951414	1.05107	560.946	562.182	533.876
325	350.303	318.269	360.076	345.031	325.443	349.193	317.044	357.17	344.031	325.017	356.814	247.273	355.309	358.703	319.407	287.981	324.942	292.829	1.10065	0.908555	1.06019	0.943227	1.1014	0.907934	1.0585	0.94473	1.13136	0.883893	1.0279	0.972856	1.12656	0.887655	1.02285	0.977664	1.00955	0.990539	0.901612	1.10912	0.901174	1.10966	607.349	597.576	565.542
326	329.806	300.532	323.941	326.49	305.658	330.308	301.373	324.029	326.558	306.348	336.971	250.264	339.097	325.704	303.186	276.106	306.234	276.053	1.09741	0.91124	1.06816	0.936193	1.09601	0.912401	1.06597	0.938112	1.07789	0.927737	0.982217	1.0181	1.07517	0.930082	0.98099	1.01938	0.960504	1.04112	0.910683	1.09808	0.901446	1.10933	574.205	580.07	550.796
327	365.745	330.804	370.59	360.526	336.658	366.06	331.104	371.371	361.075	336.685	374.114	256.841	375.77	375.705	333.071	299.45	335.682	299.554	1.10563	0.904465	1.0709	0.933796	1.10557	0.904508	1.07244	0.932451	1.12027	0.89264	1.01325	0.986926	1.12161	0.891572	1.01451	0.985699	0.999829	1.00017	0.899057	1.11228	0.892374	1.12061	627.431	622.586	587.645
328	328.538	295.186	324.525	328.136	300.608	328.231	295.703	324.302	328.368	300.091	337.585	235.959	332.175	325.148	296.213	284.963	299.846	284.867	1.11299	0.898484	1.09157	0.91611	1.11	0.9009	1.09423	0.913887	1.09939	0.909594	0.987786	1.01237	1.09671	0.911815	0.988029	1.01212	0.978846	1.02161	0.96202	1.03948	0.950045	1.05258	560.485	564.497	531.146
329	361	323.013	368.411	356.063	329.328	361.886	324.164	368.218	356.617	329.345	369.956	250.381	373.575	376.277	325.905	303.189	329.724	302.724	1.1176	0.894773	1.08118	0.924916	1.11637	0.895762	1.08281	0.923525	1.14055	0.876773	1.02053	0.979883	1.1359	0.880358	1.0175	0.982804	1.00723	0.992818	0.9303	1.07492	0.918114	1.08919	618.792	611.381	573.394
330	344.621	308.942	338.756	338.931	315.182	345.59	310.192	339.248	339.965	316.137	351.396	255.811	352.694	339.339	311.184	290.261	315.169	289.507	1.11549	0.896466	1.07535	0.929931	1.11411	0.897573	1.07537	0.929909	1.0965	0.911989	0.982979	1.01732	1.09367	0.914351	0.981651	1.01869	0.962135	1.03936	0.932762	1.07209	0.918576	1.08864	594.566	600.432	564.752
331	377.298	364.691	381.764	373.208	367.749	378.49	363.86	381.574	374.381	369.02	385.682	260.993	387.999	386.303	364.191	327.037	367.592	328.414	1.03457	0.966587	1.01484	0.985373	1.04021	0.961345	1.01453	0.985681	1.04681	0.95528	1.01184	0.988302	1.04868	0.953576	1.00815	0.991919	0.995628	1.00439	0.897981	1.11361	0.89342	1.11929	642.757	638.291	625.684
332	344.576	309.09	341.429	339.586	313.968	345.88	310.633	340.453	341.216	314.844	349.174	271.604	347.839	340.055	311.313	299.093	315.277	298.862	1.11481	0.897017	1.0816	0.92456	1.11347	0.898093	1.08376	0.922712	1.10462	0.905286	0.990867	1.00922	1.096	0.91241	0.984309	1.01594	0.977624	1.02289	0.960749	1.04086	0.947936	1.05492	613.033	616.18	580.694
333	380.333	346.298	385.699	375.05	351.914	380.988	346.471	388.357	375.929	351.976	389.773	272.379	390.859	391.528	348.359	321.851	351.85	320.39	1.09828	0.910511	1.06575	0.93831	1.09963	0.9094	1.06805	0.936284	1.11378	0.897844	1.01411	0.986089	1.12089	0.892146	1.01934	0.981027	1.00171	0.998291	0.923906	1.08236	0.910586	1.09819	658.078	652.712	618.677
334	365.384	334.343	360.54	359.791	339.502	366.025	335.656	360.355	361.204	341.15	373.939	268.202	373.065	361.141	336.384	307.119	340.331	307.41	1.09284	0.915044	1.05976	0.943607	1.09048	0.917031	1.05878	0.944481	1.07836	0.927338	0.986742	1.01344	1.07358	0.931459	0.98451	1.01573	0.968038	1.03302	0.913	1.09529	0.903269	1.10709	628.742	633.586	602.544
335	402.528	363.577	407.551	396.168	368.93	402.907	364.008	405.981	397.518	370.286	414.112	269.452	416.431	413.703	365.555	331.12	369.086	330.353	1.10713	0.903233	1.07383	0.931245	1.10686	0.903453	1.07354	0.931495	1.12095	0.892101	1.01248	0.987676	1.11531	0.896613	1.00763	0.992429	0.993449	1.00659	0.905799	1.104	0.895056	1.11725	677.004	671.981	633.029
336	352.942	325.232	350.224	347.585	332.188	354.273	325.4	350.255	348.449	331.931	357.033	209.142	360.105	351.656	327.722	318.619	330.45	318.303	1.0852	0.921489	1.04635	0.955703	1.08873	0.918502	1.04977	0.952594	1.07684	0.928641	0.992298	1.00776	1.07638	0.929037	0.98866	1.01147	0.976538	1.02403	0.972223	1.02857	0.963239	1.03816	559.366	562.084	534.375
337	388.946	350.948	405.332	383.089	356.185	389.358	349.724	398.747	383.21	356.228	402.524	273.001	404.61	408.596	352.889	336.177	354.24	336.3	1.10827	0.902304	1.07553	0.92977	1.11333	0.898207	1.07574	0.929589	1.15496	0.865828	1.04213	0.959574	1.14018	0.877056	1.02412	0.976452	1.00985	0.990245	0.952641	1.04971	0.949356	1.05335	678.333	661.947	623.948
338	369.469	337.141	366.174	362.813	341.196	370.299	337.029	366.061	363.341	340.043	376.679	277.256	377.059	365.797	337.966	316.788	338.955	316.687	1.09589	0.912503	1.06336	0.940418	1.09872	0.910153	1.06851	0.935879	1.08612	0.920712	0.991084	1.009	1.08614	0.92069	0.988556	1.01158	0.970132	1.03079	0.937338	1.06685	0.934303	1.07032	643.43	646.724	614.397
339	405.952	369.828	412.065	399.837	375.856	406.454	369.992	412.271	400.42	375.917	415.041	278.161	413.965	415.76	371.713	340.842	375.057	340.697	1.09768	0.911015	1.0638	0.940023	1.09855	0.910293	1.06518	0.938807	1.11421	0.897499	1.01506	0.985163	1.11427	0.897448	1.01431	0.98589	1.00433	0.995684	0.916949	1.09057	0.908387	1.10085	690.227	684.113	647.99
340	368.698	334.868	367.44	362.839	340.731	369.95	335.718	367.787	364.598	341.477	373.621	270.357	372.276	367.496	339.576	329.364	341.364	329.309	1.10103	0.908242	1.06488	0.939069	1.10197	0.907469	1.06771	0.936584	1.09727	0.911353	0.996587	1.00343	1.09552	0.912807	0.994153	1.00588	0.987161	1.01301	0.969927	1.03101	0.964686	1.03661	637.797	639.056	605.225
